"url","local_url","local_file","status","bytes","note"
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2BKvmB0p9R1K0p-QCmO2QKuRaHsZC2WuK7ZNh0c1CfqMrth-AKGyCceo3Z90dlpfBUp0dpO4Os39W6wTMlkzMHYYjn5p4GJtGuOv_X6-DvDQ3lWSc4SyYJYIa_qnf9SOwBt3itM1uK7u2/s1600/IMG_20140330_135506.jpg","/images/imported/blogger-googleusercontent-com/img-20140330-135506-bbfc04baf96d.jpg","images/imported/blogger-googleusercontent-com/img-20140330-135506-bbfc04baf96d.jpg","ok","74694",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2iDDJgQwik-s9x9TjWg4ozXsa_oheTQE0fvHHkzQIfbooyjnnYvqP9dcy2cFHvEGejnH3oLV-YIW-H34p2iAQ4ohSCJ6QIMFxsRW4E9gheZX4GJZXJDs0AQM4PuGAmbevik9QS5RosvJo/s1600/eBook+Cover.JPG","/images/imported/blogger-googleusercontent-com/ebook-cover-cff7c01cfa95.jpg","images/imported/blogger-googleusercontent-com/ebook-cover-cff7c01cfa95.jpg","ok","28348",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2iDDJgQwik-s9x9TjWg4ozXsa_oheTQE0fvHHkzQIfbooyjnnYvqP9dcy2cFHvEGejnH3oLV-YIW-H34p2iAQ4ohSCJ6QIMFxsRW4E9gheZX4GJZXJDs0AQM4PuGAmbevik9QS5RosvJo/s320/eBook+Cover.JPG","/images/imported/blogger-googleusercontent-com/ebook-cover-69f173bc2df2.jpg","images/imported/blogger-googleusercontent-com/ebook-cover-69f173bc2df2.jpg","ok","19912",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2kYoLeg4rH43zrk1qEva5EEBk-aTMrGVJgCHdbPd9QVHL9lBA8UI881wZmwBqUVFvpggLN4_i4keSJVGCd9kJAaFiY3lWQYLCM9F0F3hU2ec3boi5q9J7Gqv-ARM3hb_ma_3nfSsSPekW/s1600/huy-phan-587849-unsplash.jpg","/images/imported/blogger-googleusercontent-com/huy-phan-587849-unsplash-2d7f15e8f40f.jpg","images/imported/blogger-googleusercontent-com/huy-phan-587849-unsplash-2d7f15e8f40f.jpg","ok","366213",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2kYoLeg4rH43zrk1qEva5EEBk-aTMrGVJgCHdbPd9QVHL9lBA8UI881wZmwBqUVFvpggLN4_i4keSJVGCd9kJAaFiY3lWQYLCM9F0F3hU2ec3boi5q9J7Gqv-ARM3hb_ma_3nfSsSPekW/s400/huy-phan-587849-unsplash.jpg","/images/imported/blogger-googleusercontent-com/huy-phan-587849-unsplash-cc6f44a381e9.jpg","images/imported/blogger-googleusercontent-com/huy-phan-587849-unsplash-cc6f44a381e9.jpg","ok","51695",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2MhQWhaGS20XNo-yXFLkq2kiiya0dbWXUeMnEhMvfZWczi44yCMzUmTkNmgQa2MajF7dH0x0mJGx4SPjr23VIyLhELnyzQ67VicvoWVZGvQnNK0qsvame986ampq9xHnA6xScBPeUzW83fZI1boA-EraH5sZ4-DOP5WvShu_r4fDE-rMl9oMq9AuoM1Ab/s320/Tableau_Boba.jpg","/images/imported/blogger-googleusercontent-com/tableau-boba-660f9629788c.jpg","images/imported/blogger-googleusercontent-com/tableau-boba-660f9629788c.jpg","ok","30004",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2MhQWhaGS20XNo-yXFLkq2kiiya0dbWXUeMnEhMvfZWczi44yCMzUmTkNmgQa2MajF7dH0x0mJGx4SPjr23VIyLhELnyzQ67VicvoWVZGvQnNK0qsvame986ampq9xHnA6xScBPeUzW83fZI1boA-EraH5sZ4-DOP5WvShu_r4fDE-rMl9oMq9AuoM1Ab/s823/Tableau_Boba.jpg","/images/imported/blogger-googleusercontent-com/tableau-boba-ef4df62e864c.jpg","images/imported/blogger-googleusercontent-com/tableau-boba-ef4df62e864c.jpg","ok","127204",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2NKm7V0T7wlNEGaSQHrVzAjE5KoIdyyvYzWygM3wP92gOp8d3hiTm7L5xxZIp8d2RzO7hf1HpGAXnUxRv8peeFYBRF26pNntNBrbFkXwL8NWMdARuMh6yTetneYfXf3xyNXcs4hLo58Q/s288/IMG_3010.JPG","/images/imported/blogger-googleusercontent-com/img-3010-e4b29c8b2ee8.jpg","images/imported/blogger-googleusercontent-com/img-3010-e4b29c8b2ee8.jpg","ok","28908",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2rzDd82_eB91PlWlMX65wZjjj2jrlATNDRyhGm9kqd7o-vwRvlLfO-tpH6_TD_tMmtlLLrq76Cb9ez81KPJVnz0E_1Cpc1uGeX2EzmAmJcFUyS4SDYgOEarNITz05jIHkgPbHBq8sRH2o/s1600/image005-732828.jpg","/images/imported/blogger-googleusercontent-com/image005-732828-b0197bc7aaae.jpg","images/imported/blogger-googleusercontent-com/image005-732828-b0197bc7aaae.jpg","ok","49663",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2rzDd82_eB91PlWlMX65wZjjj2jrlATNDRyhGm9kqd7o-vwRvlLfO-tpH6_TD_tMmtlLLrq76Cb9ez81KPJVnz0E_1Cpc1uGeX2EzmAmJcFUyS4SDYgOEarNITz05jIHkgPbHBq8sRH2o/s320/image005-732828.jpg","/images/imported/blogger-googleusercontent-com/image005-732828-8d243e67c8c9.jpg","images/imported/blogger-googleusercontent-com/image005-732828-8d243e67c8c9.jpg","ok","30703",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2ssDGWiyklUMAYQvffYDwV9ZriPzy6tBbICIXQvGoN5ZEsxkdw3BUGoP3xaYU16mw2p3ucfNzcLydJJegCFpJxn0-XzBTw-AFkoply-UveW4ORSotb9FgDnUrkYZBFEfPBnHqxtxQaLuk/s1600/Bathrooms.jpg","/images/imported/blogger-googleusercontent-com/bathrooms-4067ed369795.jpg","images/imported/blogger-googleusercontent-com/bathrooms-4067ed369795.jpg","ok","127305",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2vdZJRQ6Czq00ddnJYlwWRvLvwS4Kpbg1Wx03-quGb4GvKqsVbxDIOZtoflvYlPjieLAzvCKZ_20XCnuEMt6k-X2Q8a7VLDnAG1ZyQGrDyEUwJR5rJafYP9p-Lfdtek41lR7hDwOSL1g/s1600/Israel+Map+End+Times+Battle.jpg","/images/imported/blogger-googleusercontent-com/israel-map-end-times-battle-2bda9691bac9.jpg","images/imported/blogger-googleusercontent-com/israel-map-end-times-battle-2bda9691bac9.jpg","ok","453246",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2vdZJRQ6Czq00ddnJYlwWRvLvwS4Kpbg1Wx03-quGb4GvKqsVbxDIOZtoflvYlPjieLAzvCKZ_20XCnuEMt6k-X2Q8a7VLDnAG1ZyQGrDyEUwJR5rJafYP9p-Lfdtek41lR7hDwOSL1g/s640/Israel+Map+End+Times+Battle.jpg","/images/imported/blogger-googleusercontent-com/israel-map-end-times-battle-629bfa649efc.jpg","images/imported/blogger-googleusercontent-com/israel-map-end-times-battle-629bfa649efc.jpg","ok","125385",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2YyIgLuRBrydJo0Q49vI25l9zgoosCif6DMa6MGperuclOoBKV0oeiV4fr0rkX3PbKcwxSfEozYrasxaHkYzIwjKWp9iSbkSO0Uyi8znG_FkEcy5xutOiDR9d6NmP70zqxnFqIqiSXz8/s1600/gaviota-montage+The+Rock+that+Changed+my+life.jpg","/images/imported/blogger-googleusercontent-com/gaviota-montage-the-rock-that-changed-my-life-d5a7c0dfb47d.jpg","images/imported/blogger-googleusercontent-com/gaviota-montage-the-rock-that-changed-my-life-d5a7c0dfb47d.jpg","ok","42594",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg2YyIgLuRBrydJo0Q49vI25l9zgoosCif6DMa6MGperuclOoBKV0oeiV4fr0rkX3PbKcwxSfEozYrasxaHkYzIwjKWp9iSbkSO0Uyi8znG_FkEcy5xutOiDR9d6NmP70zqxnFqIqiSXz8/s320/gaviota-montage+The+Rock+that+Changed+my+life.jpg","/images/imported/blogger-googleusercontent-com/gaviota-montage-the-rock-that-changed-my-life-80cad5a3aa2e.jpg","images/imported/blogger-googleusercontent-com/gaviota-montage-the-rock-that-changed-my-life-80cad5a3aa2e.jpg","ok","22795",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg31bYYXZ-ODI4sXdqA58yoj157B2LvcQsSXyiGHrzgVTn7Yt1VSp0ZfcoAnpq_5IQVRVLpyA0KzQpPRzTY_RS189I6nkODNYL38ft6Uu7N0uHiIV3e0bN0L6_7lHfCGd4kArWfDk1ocLA/s1600/Cover+Art+Transparent.JPG","/images/imported/blogger-googleusercontent-com/cover-art-transparent-ec854643fc81.jpg","images/imported/blogger-googleusercontent-com/cover-art-transparent-ec854643fc81.jpg","ok","21906",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg38hNeeRroe2Ky-P81bgA9heupl4TEZgUWIUMlO3vLVhkATCZmyEDZOV5AOYX-3beCBVXtkBrdSzSDwMCy-WongV7jOgZK1Mk21oeQIczznWIk6nK0aIzbILX97mzmT1fMg8NT8o7wOWC8ncR7J0RAmVlbkstI6oBdfoGkRNXetk5B_OPeFZmDUY3x8PQa/s320/ev.jpg","/images/imported/blogger-googleusercontent-com/ev-3e9b08a51acb.jpg","images/imported/blogger-googleusercontent-com/ev-3e9b08a51acb.jpg","ok","28401",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg38hNeeRroe2Ky-P81bgA9heupl4TEZgUWIUMlO3vLVhkATCZmyEDZOV5AOYX-3beCBVXtkBrdSzSDwMCy-WongV7jOgZK1Mk21oeQIczznWIk6nK0aIzbILX97mzmT1fMg8NT8o7wOWC8ncR7J0RAmVlbkstI6oBdfoGkRNXetk5B_OPeFZmDUY3x8PQa/s720/ev.jpg","/images/imported/blogger-googleusercontent-com/ev-719d355fd172.jpg","images/imported/blogger-googleusercontent-com/ev-719d355fd172.jpg","ok","39371",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3bZNvZD4_r86qHKQtTKGa859LJlz4JnSCu-KTPoO3APIdirQ8tK7vSIzyiF-14lLqEZe1vk2TzaZFfumd6z472FrQLFxmauw1aH6Y5irdg-bvF8VxW9_AGRPBpZWXztkwwLjtzVf2IOM/s1600/IMG_20191210_021232423.jpg","/images/imported/blogger-googleusercontent-com/img-20191210-021232423-b928a0a8dcd6.jpg","images/imported/blogger-googleusercontent-com/img-20191210-021232423-b928a0a8dcd6.jpg","ok","385150",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3bZNvZD4_r86qHKQtTKGa859LJlz4JnSCu-KTPoO3APIdirQ8tK7vSIzyiF-14lLqEZe1vk2TzaZFfumd6z472FrQLFxmauw1aH6Y5irdg-bvF8VxW9_AGRPBpZWXztkwwLjtzVf2IOM/s400/IMG_20191210_021232423.jpg","/images/imported/blogger-googleusercontent-com/img-20191210-021232423-0ed8bd14f40b.jpg","images/imported/blogger-googleusercontent-com/img-20191210-021232423-0ed8bd14f40b.jpg","ok","38606",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3HaTbXpJLRKOs-VOJRGPD7mKF_aue-dfEOeRA8AnhlcOO5ZbM8gwCO2xHNiZH86qYvNxCzQvznQgfpaO4ThC7qlj15vTuRr4wMHw1Et3vmL01CRYGg7N7isBrmlex3V2x9KtqWWp37MikIqbl8tqy4K0RC2ZIDSYhzcWjWXCGpVHU1Io1didXir9CNyU8/s1038/Tableau_Days%20of%20Week.jpg","/images/imported/blogger-googleusercontent-com/tableau-days-of-week-63d428d181b9.jpg","images/imported/blogger-googleusercontent-com/tableau-days-of-week-63d428d181b9.jpg","ok","141248",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3HaTbXpJLRKOs-VOJRGPD7mKF_aue-dfEOeRA8AnhlcOO5ZbM8gwCO2xHNiZH86qYvNxCzQvznQgfpaO4ThC7qlj15vTuRr4wMHw1Et3vmL01CRYGg7N7isBrmlex3V2x9KtqWWp37MikIqbl8tqy4K0RC2ZIDSYhzcWjWXCGpVHU1Io1didXir9CNyU8/w640-h546/Tableau_Days%20of%20Week.jpg","/images/imported/blogger-googleusercontent-com/tableau-days-of-week-7be5d6cdfb6a.jpg","images/imported/blogger-googleusercontent-com/tableau-days-of-week-7be5d6cdfb6a.jpg","ok","68326",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3i1WIeIqaIQSSNmBlsNpIerxpHRi7wE2IhoOXnsHHJS0Ibj3SV1DkpBxrnAKSLiwN2BzjrtPMa41aW8fyV_Z4-q5nQutdj4zpdU9agKLFUj2iOxS0U8wTBoTLL88yHa043y9gQjqkNiQ9K7ViKCV3PxwC4kkMDDOh8BZw-FUaAQmkI6h43kzkf06ftQ/s1268/Reval%20Dashboard.JPG","/images/imported/blogger-googleusercontent-com/reval-dashboard-0085a351cbc5.jpg","images/imported/blogger-googleusercontent-com/reval-dashboard-0085a351cbc5.jpg","ok","140136",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3i1WIeIqaIQSSNmBlsNpIerxpHRi7wE2IhoOXnsHHJS0Ibj3SV1DkpBxrnAKSLiwN2BzjrtPMa41aW8fyV_Z4-q5nQutdj4zpdU9agKLFUj2iOxS0U8wTBoTLL88yHa043y9gQjqkNiQ9K7ViKCV3PxwC4kkMDDOh8BZw-FUaAQmkI6h43kzkf06ftQ/s320/Reval%20Dashboard.JPG","/images/imported/blogger-googleusercontent-com/reval-dashboard-ebe5d7ab3fc4.jpg","images/imported/blogger-googleusercontent-com/reval-dashboard-ebe5d7ab3fc4.jpg","ok","26306",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3iXqVNIphbfwJbifXwD7LnapTAqSK6Lf18GRYulQqghIhPVx-9wNkkSOwZIQiAo6_-Y0tPa_oA8RCn2uTdbV5IdiIlpb55OgKDqWxB2GQsOMUHht-ywFGD_C3RtPaWzVJo1e17I-pqW2w/s1600/texas-county-map.gif","/images/imported/blogger-googleusercontent-com/texas-county-map-c493b15c33d1.gif","images/imported/blogger-googleusercontent-com/texas-county-map-c493b15c33d1.gif","ok","143883",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3iXqVNIphbfwJbifXwD7LnapTAqSK6Lf18GRYulQqghIhPVx-9wNkkSOwZIQiAo6_-Y0tPa_oA8RCn2uTdbV5IdiIlpb55OgKDqWxB2GQsOMUHht-ywFGD_C3RtPaWzVJo1e17I-pqW2w/s640/texas-county-map.gif","/images/imported/blogger-googleusercontent-com/texas-county-map-99c22be67cf0.gif","images/imported/blogger-googleusercontent-com/texas-county-map-99c22be67cf0.gif","ok","115640",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3q3J6r7mjLAfRbGpkrf_qgQR5_0iGwY3gLpu1jMVnGKBO8GNSetValPH9yiBmM2Vs18vSerZnUAgrfAp790fCg5gsarZ07KUcaBO3Jc-JANcXuvV4OvHeM0mUBncZCuwi_FULC2KP5X4/s1600/RvsD+Politics+2.JPG","/images/imported/blogger-googleusercontent-com/rvsd-politics-2-109f30252081.jpg","images/imported/blogger-googleusercontent-com/rvsd-politics-2-109f30252081.jpg","ok","39620",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3q3J6r7mjLAfRbGpkrf_qgQR5_0iGwY3gLpu1jMVnGKBO8GNSetValPH9yiBmM2Vs18vSerZnUAgrfAp790fCg5gsarZ07KUcaBO3Jc-JANcXuvV4OvHeM0mUBncZCuwi_FULC2KP5X4/s320/RvsD+Politics+2.JPG","/images/imported/blogger-googleusercontent-com/rvsd-politics-2-b5f32fd0d5ac.jpg","images/imported/blogger-googleusercontent-com/rvsd-politics-2-b5f32fd0d5ac.jpg","ok","15916",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3tdnl0TkY1Qed26d755wlq_9JdGcSdNTyGlRgGRrZBtOz_Ksg34vBLkv7K7XWKJWAqbENhYCrf9IywEsXPCWNuawJx0yzJm2FUz1ulCuavndXujePQK7fiOhLeNmXiSNT3jwshBtCr8c/s1600/1587353661816494-0.png","/images/imported/blogger-googleusercontent-com/1587353661816494-0-dee14f295d27.png","images/imported/blogger-googleusercontent-com/1587353661816494-0-dee14f295d27.png","ok","370668",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg3YYYXyL1TvFdbjMFBdvtXxCiOv8d5WI3QPsdHC2emXMqFYzpdOsOOunqaAI-Wc4AGrTsOEaWfbTXWFcy3VweSmfFLDY0QUVs1aOPNBdoxoDaJCqQT_wPpSMXOtt6kBlrnWP-8fD4lvGCP/s1600/spock-3d-chess.jpg","/images/imported/blogger-googleusercontent-com/spock-3d-chess-17b7d2975a80.jpg","images/imported/blogger-googleusercontent-com/spock-3d-chess-17b7d2975a80.jpg","ok","68324",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg43jWzZIcNDhFjusAywxEhJDQ9OAT5TxR4t-nhuDRsWBRjLvD55VOcGNJHImF6Yit-9a9eSKJOZcaXo9UJtqR9VhWqnOgdFXSp_90_QuRiEMMQ2Cj5Ta4nrw0lHSGqsrqwLsfEQv8GFM4/s1600/IMG_1245.JPG","/images/imported/blogger-googleusercontent-com/img-1245-ac58537a74d4.jpg","images/imported/blogger-googleusercontent-com/img-1245-ac58537a74d4.jpg","ok","158489",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg43jWzZIcNDhFjusAywxEhJDQ9OAT5TxR4t-nhuDRsWBRjLvD55VOcGNJHImF6Yit-9a9eSKJOZcaXo9UJtqR9VhWqnOgdFXSp_90_QuRiEMMQ2Cj5Ta4nrw0lHSGqsrqwLsfEQv8GFM4/s320/IMG_1245.JPG","/images/imported/blogger-googleusercontent-com/img-1245-30b4a0f63120.jpg","images/imported/blogger-googleusercontent-com/img-1245-30b4a0f63120.jpg","ok","19776",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg48DV_y0S9MOz_vkDrUsPFiq-CWjjwk4ZlYPsP99TpxyGjKIO4DnJPFsYsAtMdghaVRrte8sg_twwpBpDflG9Mw9lB83pNKzxuawlbebjnMspLpDtI0kDyk0WGg7vOBACdkONR4dl3_yLU/s1600/leather+jacket.jpg","/images/imported/blogger-googleusercontent-com/leather-jacket-5707b9219833.jpg","images/imported/blogger-googleusercontent-com/leather-jacket-5707b9219833.jpg","ok","54370",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg48DV_y0S9MOz_vkDrUsPFiq-CWjjwk4ZlYPsP99TpxyGjKIO4DnJPFsYsAtMdghaVRrte8sg_twwpBpDflG9Mw9lB83pNKzxuawlbebjnMspLpDtI0kDyk0WGg7vOBACdkONR4dl3_yLU/s320/leather+jacket.jpg","/images/imported/blogger-googleusercontent-com/leather-jacket-d81552c3bb72.jpg","images/imported/blogger-googleusercontent-com/leather-jacket-d81552c3bb72.jpg","ok","30233",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4ceyaUbkL6mHfc3Tdj4RKBVsSnBoupKW3t7J8UB_wlDQ-xYMMspBoONvsQhfnsfwk6v7gcB0HX0Mf7YOwTkWkNF2HHevDLFgg1i3UgpDgfIOntq4SmJ78fenHA54lYHblwzmdjf8QoDfj/s1600/Deep+Fryer.png","/images/imported/blogger-googleusercontent-com/deep-fryer-228994e341c6.png","images/imported/blogger-googleusercontent-com/deep-fryer-228994e341c6.png","ok","145623",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4ceyaUbkL6mHfc3Tdj4RKBVsSnBoupKW3t7J8UB_wlDQ-xYMMspBoONvsQhfnsfwk6v7gcB0HX0Mf7YOwTkWkNF2HHevDLFgg1i3UgpDgfIOntq4SmJ78fenHA54lYHblwzmdjf8QoDfj/s200/Deep+Fryer.png","/images/imported/blogger-googleusercontent-com/deep-fryer-eb754a98e2f7.png","images/imported/blogger-googleusercontent-com/deep-fryer-eb754a98e2f7.png","ok","47462",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4FUXWl539ou2JeylSBUM25bQB5ukgPqvG5o7zlLZBXzlD95UkrLOHHOvoeagyuJWjR4hlP7mENsQz3j5cpcevg1jrBsu04L7ABTzJWC4U19T35rldAFG4w0-nfOQ0vo728L0aAMH32MU/s1600/yellow+owl.jpg","/images/imported/blogger-googleusercontent-com/yellow-owl-bf1ebdebdcf9.jpg","images/imported/blogger-googleusercontent-com/yellow-owl-bf1ebdebdcf9.jpg","ok","240494",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4FUXWl539ou2JeylSBUM25bQB5ukgPqvG5o7zlLZBXzlD95UkrLOHHOvoeagyuJWjR4hlP7mENsQz3j5cpcevg1jrBsu04L7ABTzJWC4U19T35rldAFG4w0-nfOQ0vo728L0aAMH32MU/s320/yellow+owl.jpg","/images/imported/blogger-googleusercontent-com/yellow-owl-c314aee84a60.jpg","images/imported/blogger-googleusercontent-com/yellow-owl-c314aee84a60.jpg","ok","22901",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4gth6njQivSZyIOB7AEMZHUc0iB4nuWQgqG_vT27dfyECzYLCGaNeyQb7qhb2O2ESVV5WpcCNuyic80d-0CzJLey5pDKLDSUFkdxkKLmFik2-LgY7ggyZA5Nd958TSOJW_TkNja4JkJQ/s1600/No+Hiding+Header.JPG","/images/imported/blogger-googleusercontent-com/no-hiding-header-483e6f880dd3.jpg","images/imported/blogger-googleusercontent-com/no-hiding-header-483e6f880dd3.jpg","ok","56100",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4gth6njQivSZyIOB7AEMZHUc0iB4nuWQgqG_vT27dfyECzYLCGaNeyQb7qhb2O2ESVV5WpcCNuyic80d-0CzJLey5pDKLDSUFkdxkKLmFik2-LgY7ggyZA5Nd958TSOJW_TkNja4JkJQ/s320/No+Hiding+Header.JPG","/images/imported/blogger-googleusercontent-com/no-hiding-header-e3e6cce11f8d.jpg","images/imported/blogger-googleusercontent-com/no-hiding-header-e3e6cce11f8d.jpg","ok","8735",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4iu0Am0hxFUg4cqbKJY-TqCeLzMCxC2oIB068wK2cJVVRkPth0MU4AkCtllP7noLs0h4pqlrwgyw88teFWgfobHn8KFS1hQSh2G7PB6VcEAed1RltRndVQpXAfwmorskeqBBOC8HEMoqG/s1600/IMG_20180219_111557859.jpg","/images/imported/blogger-googleusercontent-com/img-20180219-111557859-8fe535a0fce4.jpg","images/imported/blogger-googleusercontent-com/img-20180219-111557859-8fe535a0fce4.jpg","ok","354617",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4iu0Am0hxFUg4cqbKJY-TqCeLzMCxC2oIB068wK2cJVVRkPth0MU4AkCtllP7noLs0h4pqlrwgyw88teFWgfobHn8KFS1hQSh2G7PB6VcEAed1RltRndVQpXAfwmorskeqBBOC8HEMoqG/s320/IMG_20180219_111557859.jpg","/images/imported/blogger-googleusercontent-com/img-20180219-111557859-b097f18f932c.jpg","images/imported/blogger-googleusercontent-com/img-20180219-111557859-b097f18f932c.jpg","ok","26476",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4TKUVEC6teBgp7lUqKRe-_HCTAXhP1jQr1cF1CzEdFH3nv2ohBHyeTV_HDmZ3mVzdfB3yRm0emvzrMPWsgTjZM5s57KkTkNiTzL9HuDrX_6MrFTE-kWBM8n98Gpnooe9bO9YUaijuxfjK/s1600/IMG_20140330_140437.jpg","/images/imported/blogger-googleusercontent-com/img-20140330-140437-ae7a539bdfd3.jpg","images/imported/blogger-googleusercontent-com/img-20140330-140437-ae7a539bdfd3.jpg","ok","638800",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4twpdkVI56qOVFfLYps0aZ5vo2FhyphenhyphenZvJWE1OP1YcIMw3YYjXXFji__blAejZOKbh8mrJ9Y0sn5r8KRt7reZ3JFBPs0ZxIAA0Hi0-_vfxvg-8BoOuIwiwflID2i-x_PAhk4YxlGdiVDtSZ/s1600/IMG_20131108_150118.jpg","/images/imported/blogger-googleusercontent-com/img-20131108-150118-7396d22bf103.jpg","images/imported/blogger-googleusercontent-com/img-20131108-150118-7396d22bf103.jpg","ok","234984",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4twpdkVI56qOVFfLYps0aZ5vo2FhyphenhyphenZvJWE1OP1YcIMw3YYjXXFji__blAejZOKbh8mrJ9Y0sn5r8KRt7reZ3JFBPs0ZxIAA0Hi0-_vfxvg-8BoOuIwiwflID2i-x_PAhk4YxlGdiVDtSZ/s320/IMG_20131108_150118.jpg","/images/imported/blogger-googleusercontent-com/img-20131108-150118-c6c9d5c6405a.jpg","images/imported/blogger-googleusercontent-com/img-20131108-150118-c6c9d5c6405a.jpg","ok","23220",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4UrLgg2RdA270WTLqJGJaONZrokmce4Ov2T8yKzxajOoCNLsoVfflBmt3YAHS4pQTL4YWcfx1iyMMgftpi0s_rWhmICgA0-7ix2ZrwnSJsK_mJsEugBRADDc-scSpQkCQDhkHgUZa8sAucGzTc3ReRTrSCGmNT5yFM0Z0IQLcrOg2keDRp25ipAfA_yoH/s843/Tableau_Stations%20Most%20Used.jpg","/images/imported/blogger-googleusercontent-com/tableau-stations-most-used-c41174065313.jpg","images/imported/blogger-googleusercontent-com/tableau-stations-most-used-c41174065313.jpg","ok","109243",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4UrLgg2RdA270WTLqJGJaONZrokmce4Ov2T8yKzxajOoCNLsoVfflBmt3YAHS4pQTL4YWcfx1iyMMgftpi0s_rWhmICgA0-7ix2ZrwnSJsK_mJsEugBRADDc-scSpQkCQDhkHgUZa8sAucGzTc3ReRTrSCGmNT5yFM0Z0IQLcrOg2keDRp25ipAfA_yoH/w640-h544/Tableau_Stations%20Most%20Used.jpg","/images/imported/blogger-googleusercontent-com/tableau-stations-most-used-8b1265c90330.jpg","images/imported/blogger-googleusercontent-com/tableau-stations-most-used-8b1265c90330.jpg","ok","74865",""
"https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg4wL6SuBlKpnmfKqkP7zlN1SNKYTjYPnIFpDYB7SEdmLrMlXvXEAdfiHcj5IugLygfM6ha0tuGV_AVERHRetVZxKVtQQF0ay0_OkL0_XU7CF79TCIXQAXtdMvUmeDVqSngtdCmZ50agBE/s1600/1583082121999306-2.png","/images/imported/blogger-googleusercontent-com/1583082121999306-2-800a71c4a857.png","images/imported/blogger-googleusercontent-com/1583082121999306-2-800a71c4a857.png","ok","1627062",""
